TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
64,3,60.148172183,1.0965564731,56.781198107,1.0467277171,54.729642862,58.832753352,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
65,3,60.167310201,1.0965257707,56.797873906,1.0466977861,54.746377325,58.849370487,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
66,3,60.186254289,1.0964972889,56.814388095,1.0466701329,54.762945714,58.865830477,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
67,3,60.20500517,1.0964709537,56.830741282,1.0466446809,54.779348785,58.882133778,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
68,3,60.22356357,1.0964466924,56.846934072,1.046621355,54.795587294,58.898280851,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
69,3,60.241930212,1.0964244337,56.862967074,1.0466000812,54.811661992,58.914272157,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
70,3,60.260105822,1.0964041076,56.878840895,1.0465807874,54.827573628,58.930108162,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
71,3,60.278091123,1.0963856454,56.894556141,1.0465634024,54.843322948,58.945789334,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
72,3,60.295886839,1.0963689797,56.91011342,1.0465478566,54.858910696,58.961316143,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
73,3,60.313493697,1.0963540445,56.925513339,1.0465340816,54.874337614,58.976689064,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
74,3,60.330912418,1.0963407749,56.940756505,1.0465220103,54.889604439,58.99190857,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
75,3,60.348143729,1.0963291074,56.955843525,1.0465115772,54.904711908,59.006975142,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
76,3,60.365188353,1.0963189796,56.970775006,1.0465027177,54.919660753,59.021889259,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
77,3,60.382047015,1.0963103307,56.985551556,1.0464953687,54.934451707,59.036651405,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
78,3,60.39872044,1.0963031006,57.000173781,1.0464894684,54.949085497,59.051262066,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
79,3,60.41520935,1.0962972309,57.014642289,1.0464849562,54.963562849,59.06572173,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
80,3,60.431514472,1.0962926641,57.028957688,1.0464817727,54.977884486,59.080030889,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
81,3,60.447636529,1.0962893439,57.043120583,1.0464798598,54.992051131,59.094190034,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
82,3,60.463576246,1.0962872154,57.057131582,1.0464791605,55.0060635,59.108199663,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
83,3,60.479334348,1.0962862246,57.070991292,1.0464796192,55.019922312,59.122060272,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
84,3,60.494911557,1.0962863189,57.084700321,1.0464811813,55.033628279,59.135772363,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
85,3,60.5103086,1.0962874466,57.098259275,1.0464837936,55.047182113,59.149336437,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
86,3,60.5255262,1.0962895573,57.111668762,1.0464874039,55.060584524,59.162753,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
87,3,60.540565082,1.0962926016,57.124929389,1.046491961,55.073836219,59.176022559,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
88,3,60.555425969,1.0962965313,57.138041763,1.0464974153,55.086937903,59.189145623,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
89,3,60.570109588,1.0963012992,57.151006491,1.0465037179,55.099890277,59.202122704,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
90,3,60.584616661,1.0963068592,57.16382418,1.0465108211,55.112694044,59.214954315,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
91,3,60.598947914,1.0963131663,57.176495437,1.0465186786,55.125349901,59.227640972,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
92,3,60.61310407,1.0963201766,57.18902087,1.0465272447,55.137858545,59.240183195,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
93,3,60.627085854,1.0963278471,57.201401085,1.0465364752,55.150220668,59.252581502,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
94,3,60.640893991,1.0963361359,57.21363669,1.0465463268,55.162436965,59.264836415,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
95,3,60.654529204,1.0963450021,57.225728292,1.0465567572,55.174508123,59.276948461,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
96,3,60.667992219,1.0963544058,57.237676498,1.0465677252,55.186434833,59.288918164,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
97,3,60.68128376,1.0963643082,57.249481915,1.0465791906,55.198217778,59.300746053,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
98,3,60.69440455,1.0963746712,57.261145151,1.0465911143,55.209857643,59.312432658,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
99,3,60.707355315,1.0963854581,57.272666811,1.046603458,55.221355111,59.323978512,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
100,3,60.720136779,1.0963966326,57.284047505,1.0466161846,55.23271086,59.335384149,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
101,3,60.732749666,1.0964081599,57.295287838,1.0466292578,55.24392557,59.346650106,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
102,3,60.745194701,1.0964200057,57.306388418,1.0466426425,55.254999916,59.357776919,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
103,3,60.757472607,1.0964321369,57.317349851,1.0466563043,55.265934573,59.368765129,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
104,3,60.76958411,1.0964445211,57.328172746,1.0466702099,55.276730214,59.379615279,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
105,3,60.781529934,1.0964571269,57.338857709,1.0466843268,55.287387508,59.390327911,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
106,3,60.793310803,1.0964699238,57.349405348,1.0466986235,55.297907125,59.40090357,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
107,3,60.804927441,1.0964828822,57.359816269,1.0467130694,55.308289733,59.411342804,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
108,3,60.816380574,1.0964959731,57.370091079,1.0467276348,55.318535996,59.421646163,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
109,3,60.827670924,1.0965091688,57.380230386,1.0467422907,55.328646577,59.431814195,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
110,3,60.838799218,1.096522442,57.390234797,1.0467570093,55.338622141,59.441847454,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
111,3,60.849766178,1.0965357665,57.40010492,1.0467717634,55.348463345,59.451746494,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
112,3,60.86057253,1.0965491168,57.40984136,1.0467865267,55.35817085,59.46151187,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
113,3,60.871218998,1.0965624681,57.419444725,1.0468012738,55.367745312,59.471144139,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
114,3,60.881706307,1.0965757967,57.428915623,1.0468159799,55.377187386,59.480643861,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
115,3,60.89203518,1.0965890794,57.438254661,1.0468306213,55.386497727,59.490011595,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
116,3,60.902206342,1.0966022938,57.447462445,1.046845175,55.395676986,59.499247904,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
117,3,60.912220517,1.0966154184,57.456539583,1.0468596186,55.404725815,59.508353351,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
118,3,60.92207843,1.0966284323,57.465486682,1.0468739307,55.413644863,59.517328501,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
119,3,60.931780806,1.0966413155,57.474304349,1.0468880905,55.422434777,59.526173921,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
120,3,60.941328368,1.0966540484,57.482993191,1.0469020782,55.431096204,59.534890179,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
121,3,60.950721841,1.0966666126,57.491553816,1.0469158744,55.439629788,59.543477844,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
122,3,60.95996195,1.0966789899,57.49998683,1.0469294607,55.448036174,59.551937486,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
123,3,60.969049419,1.0966911632,57.508292841,1.0469428192,55.456316002,59.560269679,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
124,3,60.977984971,1.0967031157,57.516472455,1.0469559329,55.464469914,59.568474996,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
125,3,60.986769333,1.0967148317,57.524526281,1.0469687854,55.472498549,59.576554012,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
126,3,60.995403227,1.0967262958,57.532454924,1.0469813609,55.480402545,59.584507303,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
127,3,61.003887378,1.0967374934,57.540258993,1.0469936444,55.488182538,59.592335447,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
128,3,61.012222512,1.0967484105,57.547939093,1.0470056216,55.495839164,59.600039023,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
129,3,61.020409351,1.0967590338,57.555495834,1.0470172787,55.503373057,59.607618611,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
130,3,61.028448621,1.0967693505,57.562929821,1.0470286026,55.510784849,59.615074792,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
131,3,61.036341046,1.0967793485,57.570241661,1.0470395809,55.518075172,59.62240815,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
132,3,61.044087351,1.0967890163,57.577431963,1.0470502017,55.525244657,59.629619268,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
133,3,61.051688259,1.096798343,57.584501332,1.0470604538,55.532293933,59.636708731,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
134,3,61.059144495,1.0968073181,57.591450376,1.0470703265,55.539223627,59.643677125,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
135,3,61.066456784,1.0968159319,57.598279703,1.0470798099,55.546034367,59.650525039,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
136,3,61.073625849,1.0968241751,57.604989919,1.0470888944,55.552726777,59.657253061,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
137,3,61.080652416,1.0968320391,57.611581631,1.0470975711,55.559301484,59.663861779,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
138,3,61.087537209,1.0968395156,57.618055448,1.0471058317,55.565759109,59.670351786,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
139,3,61.094280951,1.0968465972,57.624411974,1.0471136684,55.572100276,59.676723673,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
140,3,61.100884369,1.0968532765,57.630651819,1.047121074,55.578325607,59.682978032,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
141,3,61.107348185,1.0968595471,57.636775589,1.0471280416,55.58443572,59.689115458,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
142,3,61.113673124,1.0968654029,57.642783891,1.0471345651,55.590431236,59.695136546,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
143,3,61.119859911,1.0968708382,57.648677332,1.0471406387,55.596312773,59.701041892,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
144,3,61.125909269,1.096875848,57.65445652,1.0471462573,55.602080949,59.706832092,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
145,3,61.131821925,1.0968804275,57.660122062,1.0471514162,55.607736379,59.712507744,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
146,3,61.137598601,1.0968845725,57.665674564,1.047156111,55.613279679,59.718069448,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
147,3,61.143240022,1.0968882794,57.671114633,1.047160338,55.618711464,59.723517802,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
148,3,61.148746913,1.0968915448,57.676442878,1.0471640938,55.624032348,59.728853409,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
149,3,61.154119998,1.0968943659,57.681659905,1.0471673757,55.629242942,59.734076868,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
150,3,61.159360001,1.0968967402,57.686766321,1.0471701812,55.63434386,59.739188783,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
151,3,61.164467647,1.0968986657,57.691762734,1.0471725083,55.639335712,59.744189756,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
152,3,61.16944366,1.0969001408,57.69664975,1.0471743554,55.644219107,59.749080393,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
153,3,61.174288765,1.0969011643,57.701427977,1.0471757213,55.648994657,59.753861297,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
154,3,61.179003685,1.0969017353,57.706098021,1.0471766054,55.653662969,59.758533074,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
155,3,61.183589146,1.0969018535,57.710660491,1.0471770072,55.65822465,59.763096331,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
156,3,61.188045872,1.0969015188,57.715115992,1.0471769268,55.662680309,59.767551675,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
157,3,61.192374586,1.0969007315,57.719465133,1.0471763646,55.667030552,59.771899713,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
158,3,61.196576015,1.0968994921,57.72370852,1.0471753214,55.671275984,59.776141056,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
159,3,61.200650881,1.0968978018,57.72784676,1.0471737983,55.675417209,59.780276311,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
160,3,61.204599909,1.0968956619,57.731880461,1.0471717968,55.679454833,59.784306089,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
161,3,61.208423824,1.0968930741,57.73581023,1.0471693187,55.683389459,59.788231001,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
162,3,61.21212335,1.0968900404,57.739636673,1.0471663662,55.687221689,59.792051657,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
163,3,61.215699212,1.096886563,57.743360399,1.0471629418,55.690952126,59.795768671,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
164,3,61.219152134,1.0968826447,57.746982013,1.0471590484,55.694581372,59.799382655,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
165,3,61.222482839,1.0968782883,57.750502124,1.047154689,55.698110027,59.802894221,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
166,3,61.225692054,1.0968734971,57.753921338,1.047149867,55.701538692,59.806303985,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
167,3,61.228780501,1.0968682746,57.757240263,1.0471445863,55.704867967,59.809612559,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
168,3,61.231748906,1.0968626245,57.760459506,1.0471388508,55.708098451,59.81282056,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
169,3,61.234597992,1.0968565509,57.763579673,1.0471326648,55.711230743,59.815928603,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
170,3,61.237328485,1.0968500582,57.766601372,1.0471260328,55.71426544,59.818937304,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
171,3,61.239941108,1.0968431509,57.76952521,1.0471189597,55.717203141,59.821847279,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
172,3,61.242436587,1.0968358337,57.772351795,1.0471114506,55.720044443,59.824659146,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
173,3,61.244815644,1.0968281119,57.775081732,1.0471035107,55.722789943,59.827373522,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
174,3,61.247079006,1.0968199905,57.77771563,1.0470951457,55.725440236,59.829991025,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
175,3,61.249227395,1.0968114752,57.780254096,1.0470863613,55.727995919,59.832512273,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
176,3,61.251261538,1.0968025717,57.782697737,1.0470771636,55.730457587,59.834937886,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
177,3,61.253182157,1.0967932859,57.785047159,1.0470675587,55.732825835,59.837268483,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
178,3,61.254989977,1.0967836239,57.78730297,1.0470575532,55.735101256,59.839504684,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
179,3,61.256685723,1.0967735922,57.789465778,1.0470471537,55.737284447,59.841647109,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
180,3,61.258270119,1.0967631971,57.791536189,1.0470363671,55.739375999,59.843696378,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
181,3,61.25974389,1.0967524454,57.79351481,1.0470252003,55.741376507,59.845653113,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
182,3,61.26110776,1.096741344,57.795402248,1.0470136606,55.743286563,59.847517934,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
183,3,61.262362453,1.0967298999,57.797199112,1.0470017553,55.74510676,59.849291463,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
184,3,61.263508693,1.0967181203,57.798906007,1.0469894921,55.746837691,59.850974323,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
185,3,61.264547206,1.0967060127,57.800523541,1.0469768786,55.748479947,59.852567135,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
186,3,61.265478715,1.0966935845,57.802052321,1.0469639228,55.75003412,59.854070522,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
187,3,61.266303945,1.0966808433,57.803492954,1.0469506325,55.751500802,59.855485107,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
188,3,61.26702362,1.096667797,57.804846048,1.0469370161,55.752880583,59.856811513,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
189,3,61.267638465,1.0966544535,57.806112209,1.0469230818,55.754174055,59.858050363,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
190,3,61.268149203,1.0966408208,57.807292045,1.0469088379,55.755381808,59.859202281,ARTd,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
